Ganancia bruta,"Ganancia (pérdida), antes de impuestos",Efectivo y equivalentes al efectivo,Gastos de administración,Total de activos,Total pasivos,Razón de la Deuda/Ingresos (%),Ganancias acumuladas,Ganancia (pérdida),Impago
0,4433034,1837,15082,16120979,207051,0.01284357482,14711838,4432149,1
1646439,338044,254912,916460,14677699,5135353,0.3498745273,8857595,196719,1
1396776,328509,124323,810014,14877385,5382621,0.3617988645,8826584,165707,1
510763,3553928,611553,841318,69849263,21215972,0.3037393823,48196105,3382510,1
653255,2121269,294209,767721,66181537,21283691,0.3215955985,44813595,2186560,1
0,-32748,32365,158764,4398652,3819424,0.8683169298,-395772,-32748,0
168486,2376,70582,384709,4399860,3787884,0.8609101199,-363024,1536,0
72188866,3460424,5510704,19586949,49773028,31271933,0.6282907482,11069196,2301409,0
62618665,4047572,5530703,17591618,44437615,28402195,0.6391476005,11088093,2484572,0
3002169,2379112,13027,741655,7948341,1700283,0.2139167155,5778701,1577608,1
2825077,2158362,306918,865813,6879072,1808622,0.2629165678,4601093,1371971,1
0,-10213,137451,9289,10463796,60909,0.005820927702,10369887,-18823,1
0,-8273,82014,6654,10494430,72720,0.006929390162,10388710,-28694,1
2481279,184675,319251,1776323,20070140,19276416,0.9604524931,493724,75405,1
2365709,176199,119144,1484722,20706396,19988464,0.9653280078,417932,75898,1
5248629,-36576038,895,6858635,371821472,197974797,0.5324458427,-77192001,-33775171,0
3877917,-20678369,62230,8320495,477935456,270313610,0.565586015,-43416830,-31552585,0
0,10569415,67534,934316,4653399,476948060,102.4945551,-473354661,10569415,0
5050729,-507680010,54982,1062475,14588736,497452811,34.09841751,-483924075,-509772744,0
4136622,16230973,67240,1521338,146349625,39542093,0.2701892335,106507532,15807831,1
6784883,1312850,61800,2072046,133987621,47739002,0.3562941236,85948619,817496,1
0,-26503527,11528,25168417,96806742,274925212,2.839938689,-179178470,-26503527,0
0,-204134784,330756,25434966,120340001,271954944,2.259888165,-152674943,-202829366,0
406284,-210718,49015,377471,7330658,1040911,0.1419942112,3289747,-216242,1
420023,-324054,59875,402636,7481813,975824,0.1304261414,3505989,1485090,1
41123,34728,21401,6008,10985427,10942599,0.9961013805,12828,22103,0
25528,8601,274878,1323,7833828,7813103,0.9973544224,-9275,4816,0
2163069,960323,32214,635947,9553943,5792613,0.6063060037,1062086,386582,0
1450095,701801,59923,626800,8486041,5611293,0.6612380261,-56833,693424,0
751000,-440657,32774,1341387,19010722,1402077,0.07375190695,2754184,-510658,1
993917,607282,452167,744379,16909895,1107111,0.06547119305,3264843,-419118,1
4396236,-31451220,1707466,16284592,872479342,847912416,0.9718423981,-59322965,-30971704,0
555912,-24997598,1069772,6589686,216898167,231522808,1.067426301,-28351261,-25028489,0
1279110,1198489,7483,3732448,90311040,3954138,0.04378355072,58323924,846186,1
264637,1575829,31001,5696034,83390807,2672475,0.03204759728,58922096,5258402,1
507,375760,145576,2979,4814936,2763202,0.5738813558,1473722,353361,0
729,-130337,1554,4782,4376447,2634823,0.6020461347,1185402,-128854,0
95116,-1173816,54380,971644,14393892,629867,0.04375932514,2503418,-1186119,1
3135236,2046100,49561,972866,17533298,2083154,0.1188113041,4189537,1693614,1
804939,16331288,3464384,55659,70349281,4830929,0.06867062366,65092794,16483391,1
4322479,5853043,2799591,63192,53429815,4344854,0.08131890406,48659403,4397753,1
610238,-564357,140299,666371,39770972,39240103,0.9866518475,-552669,-806700,0
1369602,54424,38713,740305,51970905,50633336,0.974263119,254031,-535463,0
6711279,569324,85208,3982430,55434221,44148269,0.7964082151,6154739,-593779,1
6014163,757689,594775,3301592,47159453,34877414,0.7395635823,7296706,968403,1
20552243,41996868,5388016,9442198,183777857,39711351,0.2160834371,132647719,38905204,1
19003792,17318461,1966600,5516175,145044811,39753265,0.2740757475,93872759,13520108,1
0,3435333,882,6449,25427431,3653,0.0001436637464,20280259,3418933,1
0,2270865,882,7192,22947228,110949,0.004834963073,19211326,2216760,1
9116806,2949505,1970156,1890618,13830799,4225237,0.3054947874,6655258,1687644,1
8095555,3160258,1671399,977787,16711791,6803654,0.407116987,5857295,1933894,1
0,-118365,663368,508529,35993787,34290266,0.9526718042,1628521,-1015221,0
0,1993783,3014901,7729,28003425,25284683,0.9029139471,2645397,1968754,1
1328863,795135,751099,463479,6206783,2102989,0.338821093,3259833,616005,1
875526,274448,574513,563387,5782527,2294738,0.3968399975,2656887,130587,1
10130154,3033649,2041982,3999060,121684083,66700928,0.5481483392,22398370,2062328,1
16228217,5120178,158345,3872368,133939523,81018696,0.6048901339,20104657,2293713,1
120157,110863,1815118,9294,5237119,4611691,0.8805778521,525428,94459,1
9884,455045,1614957,4839,4749917,4212598,0.8868782339,437319,437319,1
1406279,-3352323,111584,1067845,37887469,4836212,0.1276467425,25798943,-4567540,1
1256258,907130,349279,949737,28707092,3734969,0.1301061424,17719809,775441,1
136439,727345,465729,168269,17024310,557625,0.03275463147,5646118,657143,1
57011,682528,435482,265210,16303089,477455,0.02928616779,5005067,569614,1
855279,-190374,101293,1700654,41243227,4715597,0.1143362764,12532774,-630114,1
521263,-76495,143548,724714,36674041,3331837,0.09085001023,13162888,-226369,1
-336622,-405958,4171,135846,7872714,1316574,0.1672325452,13992971,-331109,1
-496817,-510238,17663,90989,8670218,1264773,0.1458755708,14324080,-271728,1
14764,4545747,238,66359,17335994,8327487,0.4803582073,8744709,4451616,1
14173,4229146,800,155008,16455245,7069712,0.4296327402,9141235,4181151,1
5614603,1963007,1452539,735416,17157387,4831596,0.2816044191,6887051,1518175,1
5287004,979591,724959,668004,16186492,5204686,0.3215450266,5511693,396624,1
6388146,3648219,3156368,1541182,10046144,6251966,0.6223249438,3208457,2267082,1
3041523,1448938,1167263,916743,5915277,4388181,0.7418386324,941375,941377,1
21198564,8785377,51138479,10794081,286892074,55546299,0.1936139198,121475044,6241108,1
28501233,11797458,50718883,10332816,291895208,61264233,0.2098843397,199706520,9950053,1
4899008,1643634,2226927,3038547,17780247,3192090,0.1795301269,9862674,1101482,1
6548088,1909687,5349810,4496266,19431493,5944818,0.3059372741,8881240,1200483,1
2371558,104526,2713,1730660,14244347,11783379,0.8272319538,1110815,46208,0
2267595,219706,269730,1982138,9034828,6620068,0.7327276181,1064607,124524,0
752040,651916,274657,110940,53921080,53116203,0.9850730549,729877,403731,0
513915,287133,330549,447204,38352600,37951454,0.9895405787,326146,72390,0
2994744,493890,958968,2148364,15279252,7687228,0.5031154666,6942024,291551,1
3439812,1150711,2824590,1996115,14858331,7557858,0.5086613025,7150473,645908,1
10736737,3310363,4077841,7892613,28221862,19493365,0.6907185996,6123160,2057512,1
8569932,2688379,4682840,5880239,14736010,9211982,0.6251340763,3918691,1383891,1
-413212,201193,1335696,708529,46565482,12353460,0.265292218,26396333,501604,1
503473,-502754,15560,801776,47849983,14139565,0.2954978061,25894729,-978827,1
17162865,10193332,2842287,4886138,101556119,56305292,0.554425401,35262643,7420340,1
29570286,17718394,2872198,5072270,90319288,44297783,0.4904576196,36022847,10168146,1
5360533,2344339,59597,2045907,83007418,31933218,0.384703184,48209955,1221254,1
2574249,1527494,94829,846791,65625657,10672683,0.1626297318,52088729,881236,1
20978172,8600043,1841039,3688972,104837986,48918720,0.4666125501,14378670,6730117,1
17197584,5697933,1920229,4360401,96164150,46975002,0.4884876745,11937431,4288879,1
3007791,1224313,6073199,1805538,49653298,2302118,0.04636384878,43371010,131966,1
7824500,10171957,11535662,1901867,52122737,3467192,0.06651976085,43253604,9709068,1
72229,-276816,30163,192951,6712220,1334352,0.1987944376,4309054,-304254,1
112688,-405143,49244,397902,8949765,3267643,0.3651093632,4613308,-475593,1
61365,-1099829,11344,259403,15838894,13785638,0.8703662011,2021256,-1120111,0
-122450,-1098413,11469,196095,16212165,13038798,0.8042601343,3141367,-727649,0
0,104829,0,0,8598762,0,0,465025,104829,#DIV/0!
0,229339,0,0,8493933,0,0,360196,229339,#DIV/0!
-1094838,-945448,632260,72313,40857208,38482592,0.9418801206,-675884,-650300,0
2054666,1766585,1805128,506378,56955138,53930222,0.9468894975,24916,1037111,1
44532228,6237693,263677,7113379,58698472,34186394,0.5824068811,24492815,4078104,1
41254431,3434511,698168,11942170,44461384,24043761,0.5407785102,20398360,3586002,1
1254284,3160675,1017842,646800,18884731,1760099,0.09320222777,16587998,2950432,1
1176068,699700,2173351,701434,17108129,2933929,0.1714932708,13673606,360399,1
2905018,-622677,1404461,2547750,18786746,16851565,0.8969922199,-3396922,-719020,0
1837320,-269641,604591,1514396,18780051,16125850,0.8586691271,-2677902,-1072733,0
72992,4826828,16609679,67997,50710780,14186151,0.2797462591,36324629,2915316,1
0,7270186,232892,1964,11084654,5441318,0.4908874918,5443336,4870221,1
0,-2294,100,2294,3228121,3208602,0.9939534485,-2294,-2294,0
0,-3014,100,4501,4588803,4566990,0.9952464728,-3014,-3014,0
1915209,290578,1509986,1255525,15846670,14870142,0.9383764539,352078,172909,0
2011513,367722,500844,1153458,11159770,10356151,0.9279896449,179169,246294,0
156270,86689,53378,119652,17211905,3016960,0.1752833286,1314991,75055,1
321984,31881,77547,305558,17583863,3435825,0.1953964837,1277637,-56067,1
4902372,2076916,1171258,1961600,137554266,94049489,0.6837264429,42904777,1295170,0
2507618,751429,2012781,991069,143828306,86361732,0.6004501784,56866574,311069,1
9848430,-264218,170679,9739076,7965875,4682307,0.587795691,-173839,-165698,1
6616965,-1501999,194977,7770200,3189871,3221893,1.01003865,-1882022,-1539434,0
506555,432634,247480,688057,11404584,1321422,0.1158676195,833708,436739,1
543845,330982,165517,372399,11197067,1093451,0.09765512701,496969,279423,1
0,-30951442,7340,3121983,14453057,44463750,3.076425285,-42646313,-30772805,0
0,-1178634,9343,1196252,12173172,11411069,0.9373948713,-11873517,-761051,0
6315507,4756610,840514,1406927,187173616,19242946,0.1028080047,79429238,4416317,1
8424662,6402588,7652287,1796484,182774754,19736321,0.1079816581,85105126,6075002,1
336548,798556,185150,19950,11519554,1974781,0.1714285987,4007084,772823,1
460093,1264296,264604,24853,11031904,2163335,0.1960980625,3454108,1232289,1
1468900,-353380,120482,813662,6345073,4170659,0.6573067008,-414610,-353380,1
1664742,44269,106142,773093,6531088,4003294,0.6129597396,-61230,44269,1
2811650,-2615435,4651,1888816,51234117,29839030,0.5824054702,11263968,-2307997,0
2146976,3998219,8692,1824932,74484658,50781574,0.6817722651,13571965,3212398,0
308497,77521,463288,268694,37773298,7327890,0.1939965634,-132160,-15765,1
-494296,100565,252739,167196,30752120,290947,0.009461038784,-116395,-116394,1
3265533,-10287495,1112579,2616664,119174783,23839979,0.2000421431,85314406,-14829391,1
3571243,15472781,204932,3140200,126292159,17468871,0.1383211051,48879287,13784885,1
702996,319736,688518,458007,9742597,6021194,0.6180276163,3661403,319736,0
1252537,970507,2596634,466175,33625860,30310486,0.9014040384,3264600,590941,0
9901,-935469,225,8000,29961637,8978850,0.2996782185,2597525,-942557,1
2635,-596920,41202,146819,29847186,7915558,0.2652028235,3546366,-607293,1
4526515,3059545,3017098,1945276,16205497,2808294,0.1732926796,7450061,2205197,1
3380053,2224956,2322188,1618269,14717493,2820858,0.1916670183,6619995,1339487,1
3066753,1976568,225052,71259,50140012,36934558,0.7366284236,12424726,1333535,1
3444981,1471283,153335,13590,49160024,37302257,0.7587924896,11091191,964456,1
21698420,9901274,48195,11544967,15790329,17909942,1.134234885,-2128413,9963157,1
-7104605,-12091570,928818,11546943,21903121,33985891,1.551646042,-12091570,-12091570,0
16060121,4998443,784728,5721363,29447041,16320785,0.5542419355,6313414,3895897,1
13618277,4195749,704802,3895432,26165655,15846514,0.605622676,5489158,3782859,1
32802522,11500004,53179331,3694551,89095743,31070347,0.3487298714,44606951,7654710,1
30231664,9991864,47414019,3724068,75455203,26650964,0.353202469,36952241,6242793,1
0,2299521,13241,148018,26126771,282714,0.01082085498,381451,2242036,1
0,-1242778,1592,151574,22887459,580565,0.02536607493,-2043136,-1260388,1
3793441,801313,187377,1583398,14657649,6623595,0.4518865884,6257154,720303,0
2552395,574769,101965,983880,12022740,4708989,0.3916735287,5536851,514680,0
750126,37919,328694,690490,11540181,10647922,0.9226824085,864547,22299,0
1161398,853912,522536,305377,12421239,11551278,0.9299618178,842249,842249,0
2576323,2660494,2519620,7258,18031803,19738,0.001094621542,7585901,2633672,1
1841944,1976428,27217,11398,15703953,8824,0.0005618967403,4952229,1925582,1
24650840,3901104,21038665,8063312,67186277,26960942,0.4012864413,38397742,2456441,1
22967416,3680531,14972397,7397145,61311430,22619235,0.3689236248,36864602,2557602,1
1956468,-19247610,513862,3122201,155428967,157997361,1.016524552,-12578394,-18926088,0
1147688,9447655,568922,2140827,155757189,139399495,0.8949795248,6347694,9550121,0
7435505,6052128,2394145,3019965,31132482,10116195,0.3249402023,20981937,4082658,1
3786366,4310659,9487292,2280155,23070446,4119602,0.1785662054,18899279,2344037,1
10090791,3215423,750129,7854537,216216972,79385717,0.3671576577,131042567,469958,1
17340970,5450173,5144985,12053084,200327001,64235688,0.3206541688,130344930,2864965,1
136395415,57326082,14821242,5025346,184610869,88411044,0.4789048688,86909594,42409432,1
111728476,44007683,9546667,3826771,138599415,84809022,0.6119002883,44500162,33888940,1
996181,10580089,3334442,1230194,113907421,820798,0.007205834289,112906623,10498219,1
2373892,9706791,4033446,2027103,113485033,686627,0.006050374942,112618406,9408055,1
0,-178815,9353333,453939,9827124,230898,0.02349598926,4005114,-247900,1
0,1655348,9553301,1341152,10419757,575631,0.0552441866,4253014,1655348,1
2505296,-288259,10810,2435712,11143239,8384001,0.7523845625,1417215,-407549,0
3683994,563754,5815,2352615,9809113,6642326,0.6771586789,1867342,425777,0
3679358,1026631,889979,2202248,6761655,2882318,0.4262740409,3345814,722270,1
3113558,888765,523995,1738068,5315759,2158692,0.4060929023,2623544,571221,1
3252329,1150761,18947,970852,11684714,1440069,0.1232438381,6347703,1110896,1
2025210,173340,2019,908464,11103338,1969589,0.1773871065,5236807,101966,1
1541499,684833,793908,820811,29342272,26772784,0.912430503,1134610,665308,0
1013093,430191,13076,781885,15543817,13639637,0.8774959844,491353,415172,0
8982909,2948976,645539,4283593,28651895,16323500,0.569717989,6790107,1837153,1
5997732,1096999,377413,3405150,25843247,15277005,0.5911410822,5104531,765775,1
2171476,-1413713,41664,1871173,10023097,6427304,0.6412493065,-2746691,-1944239,0
6178776,953200,85368,2594713,16408421,11110602,0.677128043,-802452,1841504,0
102816,-246730,1182,201146,49482683,58974688,1.191824784,-11925405,-246730,0
694813,-1830220,1001801,959079,49554581,58799856,1.186567514,-11678675,-1781733,0
639048,-2723717,692947,7428168,34184288,27136983,0.793843739,6297305,-918700,0
2604720,833763,2766458,1371822,35783422,27483400,0.7680483996,7550022,772108,0
651987,77808,859482,504225,7679823,5737741,0.7471189115,1742082,48047,0
575964,74810,1655865,463927,5496181,3602146,0.6553907158,1694035,45036,0
295297,21680,91890,245903,5893470,5688689,0.9652528985,134427,7083,1
608975,41319,137264,604750,4877014,4718816,0.967562529,127344,10319,1
5574129,1325090,172978,2748426,182648156,94154774,0.5154980815,7523905,1052137,0
1392928,1431894,114391,2304425,118622626,84634797,0.7134793745,4864024,1187796,0
0,-4374,0,4374,4498511,4808,0.001068798098,-4374,-4374,1
0,0,0,0,4498077,0,0,0,0,#DIV/0!
15290998,2665309,2155552,907180,166377715,135941620,0.817066276,2517315,2305176,0
35597556,916436,1654339,919213,116158237,100202091,0.8626343993,-64506,764924,0
2591442,630846,118068,2088860,18762278,14809515,0.7893239296,2852763,303584,0
4661639,2442265,6247,3493944,17017651,13368472,0.7855650583,2549179,2076382,0
66619,56117,4721,139816,5933203,393676,0.06635134513,4947276,33018,1
64482,299393,972,134869,5904982,399627,0.06767624355,4929161,160569,1
0,-1518316,3044,141648,44239534,27087091,0.6122824666,-6817032,-14500,0
32104,7478848,27310,39743,44631369,26302205,0.5893210446,-6802532,6374773,0
0,3031908,3323,18869,41666088,35055105,0.8413342044,3661983,2025397,1
61760,5397303,24463,201345,38522386,33936800,0.8809630847,1636586,3772333,1
4810842,732799,541626,2294476,8225082,2491962,0.3029710828,898252,511760,1
4309265,-25683,178257,2422533,7161327,2424275,0.3385231536,386492,-70527,1
32566387,6270781,4956108,12607407,118130380,65791964,0.5569436414,8070442,3976546,0
31425216,3600206,2813196,12429256,116451543,66828370,0.5738727738,5875044,1781148,0
27765083,7886606,2810659,7900657,106702279,5219123,0.04891294777,61065103,7552102,1
1802280,800702,1299316,1017549,98094300,4163246,0.04244126315,53513001,445560,1
3961071,58624,519877,3245830,9623486,9039741,0.9393416273,397377,-9733,0
3358254,682278,4959217,1676832,8227054,7633576,0.9278626347,407110,454377,1
3708158,1292445,969568,2597474,13226172,5700690,0.4310158676,5819510,392343,1
4566569,1841936,1761782,3134488,17007884,8874746,0.5218018891,6808174,1457441,1
