Codigo Instancia,Nit,Fecha Corte,Punto Entrada,Estado Verificación,Periodo,Ganancia (pérdida),"Otro resultado integral, neto de impuestos, diferencias de cambio por conversión","Otro resultado integral, neto de impuestos, ganancias (pérdidas) actuariales por planes de beneficios definidos","Otro resultado integral, neto de impuestos, ganancias (pérdidas) por revaluación","Total otro resultado integral que no se reclasificará al resultado del periodo, neto de impuestos","Ganancias (pérdidas) por coberturas de flujos de efectivo, neto de impuestos","Total otro resultado integral que se reclasificará al resultado del periodo, neto de impuestos","Participación de otro resultado integral de subsidiarias, asociadas y negocios conjuntos contabilizados utilizando el método de la participación que se reclasificará al resultado del periodo, neto de impuestos",Total otro resultado integral,Resultado integral total
172839,900809352,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,229339,0,0,0,0,0,0,,0,229339
172840,860062958,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1104279,0,0,0,0,0,0,,0,1104279
172840,860062958,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-2744090,0,0,0,0,0,0,,0,-2744090
172860,844003151,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2720247,,,,,,,,,2720247
172860,844003151,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1751346,,,,,,,,,1751346
172872,900849269,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1439636,,,,,,,,,
172872,900849269,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-765128,,,,,,,,,
172873,860351853,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,262462,,,,,,,,,
172873,860351853,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,19381897,,,,,,,,,
172895,805021148,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,357163,,,196069,196069,,,,196069,553232
172895,805021148,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-95945,,,46003,46003,,,,46003,-49942
172930,800116050,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,356378,,,,,,,,,
172930,800116050,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,308134,,,,,,,,,
172956,800087570,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2171205,,,,,,,,,
172956,800087570,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,133084,,,,,,,,,
172978,900160355,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1845674,,,,,,,,,
172978,900160355,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,543102,,,,,,,,,
172987,900400257,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-45577,,,,,,,,,
172987,900400257,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,606727,,,,,,,,,
173034,900521550,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1337706,,,,,,,,,
173034,900521550,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,747664,,,,,,,,,
173039,890320759,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-325689,,,,,,,,,
173039,890320759,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,377655,,,,,,,,,
173041,900269853,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1026484,,,5458119,5458119,,,,5458119,4431635
173041,900269853,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1530405,,,,2606373,,,,2606373,1075968
173051,890939651,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1806385,,,,,,,,,1806385
173051,890939651,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1393508,,,,,,,,,1393508
173052,805000242,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,734941,,,,,,,,,
173052,805000242,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4432149,,,,,,,,,
173087,805017444,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,196719,,,,,,,,,
173087,805017444,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,165707,,,,,,,,,
173089,860451052,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,3382510,352935,,,352935,,,,352935,3735445
173089,860451052,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2186560,,,,78851,,,,78851,2265411
173095,900478048,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-32748,,,,,,,,,
173095,900478048,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1536,,,,,,,,,
173143,800215065,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2301409,,,,,,,,,
173143,800215065,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2484572,,,,,,,,,
173157,800158149,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1577608,,,,,,,,,
173157,800158149,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1371971,,,,,,,,,
173167,860022348,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-18823,,,,,,,,,-18823
173167,860022348,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-28694,,,,,,,,,-28694
173201,900653666,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,75405,,,,,,,,,
173201,900653666,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,75898,,,,,,,,,
173207,830506361,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-33775171,,,,,,,,,-33775171
173207,830506361,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-31552585,,,151851610,151851610,,,,151851610,120299025
173224,901087750,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,10569415,,,,,,,,,
173224,901087750,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-509772744,,,,,,,,,
173246,890930847,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,15807831,,,,,,,,,
173246,890930847,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,817496,,,,,,,,,
173255,901087751,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-26503527,,,,,,,,,
173255,901087751,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-202829366,,,,,,,,,
173266,900536159,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-216242,,,,,,,,,-216242
173266,900536159,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1485090,,,,,,,,,1485090
173270,900476348,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,22103,0,0,0,0,0,0,,0,22103
173270,900476348,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4816,0,0,0,0,0,0,,0,4816
173299,811008049,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,386582,,,,,,,,,
173299,811008049,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,693424,,,,,,,,,
173709,900247153,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-510658,,,,,,,,,
173709,900247153,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-419118,,,,,,,,,
173723,900711448,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-30971704,,,,,,,,,
173723,900711448,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-25028489,,,,,,,,,
173725,800150549,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,846186,,,,,,,,6236742,7082928
173725,800150549,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,5258402,,,,,,,,5710362,10968764
173766,800017252,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,353361,,,,,,,,,
173766,800017252,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-128854,,,,,,,,,
173835,811032354,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1186119,,,,,,,,,
173835,811032354,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1693614,,,,,,,,,
173839,800191070,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,16483391,,,,,,,,,
173839,800191070,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4397753,,,,,,,,,
173842,812003155,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-806700,,,,,,,,,-806700
173842,812003155,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-535463,,,,,,,,,-535463
173846,900300965,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-593779,0,,,0,,,,0,-593779
173846,900300965,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,968403,0,,,0,,,,0,968403
173847,811044597,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,38905204,,,,,,,,,
173847,811044597,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,13520108,,,,,,,,,
173855,900685058,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,3418933,,,,,,,,1518566,4937499
173855,900685058,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2216760,,,,,,,,-937537,1279223
173889,860028662,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1687644,,,,,,,,,
173889,860028662,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1933894,,,,,,,,,
173932,900901456,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1015221,,,,,,,,,
173932,900901456,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1968754,,,,,,,,,
173934,900268571,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,616005,,,,,,,,,616005
173934,900268571,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,130587,,,,,,,,,130587
173935,890108661,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2062328,,,,,,,,,
173935,890108661,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2293713,,,,,,,,,
173940,900768657,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,94459,,,,,,,,,
173940,900768657,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,437319,,,,,,,,,
173945,900378964,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-4567540,,,,,,,,,
173945,900378964,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,775441,,,,,,,,,
173952,830100761,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,657143,,,,,,,,,657143
173952,830100761,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,569614,,,65565,65565,,,,65565,635179
173964,860077758,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-630114,,,,,,,,3815540,3185426
173964,860077758,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-226369,,,,,,,,1068350,841981
173969,800226264,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-331109,,,8412,8412,,,,8412,-322697
173969,800226264,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-271728,,,-796305,-796305,,,,-796305,-1068033
173974,900501556,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4451616,,,,,,,,,
173974,900501556,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4181151,,,,,,,,,
174004,890907681,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1518175,0,0,0,0,0,0,,0,1518175
174004,890907681,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,396624,,,,,,,,,
174028,900481748,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2267082,,,,,,,,,
174028,900481748,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,941377,,,,,,,,,
174033,800175457,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,6241108,,,,,,,,,6241108
174033,800175457,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,9950053,,,,,,,,,9950053
174042,890918866,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1101482,,,,,,,,,
174042,890918866,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1200483,,,,,,,,,
174072,900108058,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,46208,,,,,,,,,
174072,900108058,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,124524,,,,,,,,,
174079,900827056,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,403731,,,,,,,,,
174079,900827056,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,72390,,,,,,,,,
174080,830073770,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,291551,,,,,,,,,
174080,830073770,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,645908,,,,,,,,,
174127,830121654,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2057512,,,,,,,,,
174127,830121654,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1383891,,,,,,,,,
174133,892300962,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,501604,,,,,,,,,
174133,892300962,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-978827,,,,,,,,,
174167,830031757,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,7420340,-10474,,,-10474,,,,-10474,7409866
174167,830031757,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,10168146,95245,,,95245,,,,95245,10263391
174176,890404359,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1221254,,,,,,,,,
174176,890404359,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,881236,,,,,,,,,
174187,860002455,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,6730117,,,,,,,,,6730117
174187,860002455,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4288879,,,,,,,,,4288879
174189,811036659,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,131966,,,,,,,,-1421771,-1289805
174189,811036659,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,9709068,,,,,,,,,9709068
174203,860530855,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-304254,,,,,,,,,
174203,860530855,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-475593,,,,,,,,,
174211,900397858,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1120111,,,,,,,,,
174211,900397858,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-727649,,,,,,,,,
174274,900809355,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,104829,0,0,0,0,0,0,,0,104829
174274,900809355,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,229339,,,,,,,,,
174281,900551057,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-650300,,,,,,,,,
174281,900551057,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1037111,,,,,,,,,
174301,830040455,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4078104,,,,,,,,,
174301,830040455,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3586002,,,,,,,,,
174308,900527157,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2950432,,,,,,,,,
174308,900527157,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,360399,,,,,,,,,
174315,830113956,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-719020,,,,,,,,,
174315,830113956,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1072733,,,,,,,,,
174329,900568957,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2915316,,,,,,,,,
174329,900568957,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,4870221,,,,,,,,,
174336,900340958,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-2294,,,,,,,,,-2294
174336,900340958,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-3014,,,,,,,,,-3014
174340,900336958,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,172909,0,,,0,,,,0,172909
174340,900336958,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,246294,0,,,0,,,,0,246294
174347,800236060,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,75055,,,,,-28148,-28148,,-28148,46907
174347,800236060,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-56067,,,,,151598,151598,,151598,95531
174349,890109279,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1295170,,,,,,,,,
174349,890109279,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,311069,,,,,,,,,
174354,900250454,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-165698,,,,,,,,,-165698
174354,900250454,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1539434,,,,,,,,,-1539434
174433,860077672,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,436739,,,-357193,-357193,,,,-357193,79546
174433,860077672,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,279423,,,443451,443451,,,,443451,722874
174441,830106557,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-30772805,,,,,,,,,
174441,830106557,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-761051,,,,,,,,,
174479,800206973,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4416317,,,14929977,14929977,,,,14929977,19346294
174479,800206973,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,6075002,,,21206262,21206262,,,,21206262,27281264
174488,900278814,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,772823,,,,,,,,,
174488,900278814,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1232289,,,,,,,,,
174506,830112250,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-353380,,,,,,,,,
174506,830112250,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,44269,,,,,,,,,
174536,830080658,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-2307997,,,,,,,,,
174536,830080658,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3212398,,,,,,,,,
174542,901142671,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-15765,,,,,,,,,-15765
174542,901142671,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-116394,,,,,,,,,-116394
174548,900723258,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-14829391,,,,,,,,-49923603,-64752994
174548,900723258,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,13784885,,,,,,,,0,13784885
174608,800185685,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,319736,,,,,,,,,
174608,800185685,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,590941,,,,,,,,,
174666,811025356,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-942557,,,,,,,,,-942557
174666,811025356,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-607293,,,,,,,,,-607293
174668,800233968,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2205197,,,,,,,,,2205197
174668,800233968,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1339487,,,,,,,,,1339487
174674,830088756,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1333535,,,,,30730,30730,,30730,1364265
174674,830088756,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,964456,,,,,16576,16576,,16576,981032
174675,901162055,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,9963157,,,,,,,,,
174675,901162055,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-12091570,,,,,,,,,
174721,800027765,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,3895897,,,,,,,,,3895897
174721,800027765,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3782859,,,,,,,,,3782859
174751,890921157,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,7654710,0,0,1566447,1566447,0,0,,1566447,9221157
174751,890921157,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,6242793,0,0,0,0,0,0,,0,6242793
174758,830139058,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2242036,,,,,,,,1295127,3537163
174758,830139058,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1260388,,,,,,,,,-1260388
174768,830017656,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,720303,0,,,0,,,,0,720303
174768,830017656,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,514680,,,,,,,,,514680
174794,900546454,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,22299,,,,,,,,,
174794,900546454,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,842249,,,,,,,,,
174826,900330260,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2633672,,,,,,,,-316736,2316936
174826,900330260,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1925582,,,,,,,,0,1925582
174833,890301951,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2456441,,,,,,,,,
174833,890301951,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2557602,,,,,,,,,
174845,900802562,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-18926088,,,,,,,,,
174845,900802562,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,9550121,,,,,,,,,
174856,860032057,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4082658,,,,,,,,,4082658
174856,860032057,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2344037,,,,,,,,,2344037
174857,900482757,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,469958,,,42305,42305,,,,42305,512263
174857,900482757,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2864965,,,,,,,,,2864965
174861,800007955,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,42409432,,,,,,,,,
174861,800007955,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,33888940,,,,,,,,,
174875,860508856,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,10498219,,,,,,,,,
174875,860508856,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,9408055,,,,,,,,,
174920,900609553,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-247900,0,0,0,0,0,0,,0,-247900
174920,900609553,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1655348,0,0,0,0,0,0,,0,1655348
174941,800020256,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-407549,,,,,,,,,-407549
174941,800020256,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,425777,,,,,,,,,425777
174944,802019254,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,722270,,,,,,,,,722270
174944,802019254,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,571221,,,,,,,,,571221
174945,892301356,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1110896,,,,,,,,,
174945,892301356,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,101966,,,,,,,,,
174949,830110169,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,665308,,,,,,,,,
174949,830110169,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,415172,,,,,,,,,
174957,860032657,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1837153,,,,,,,,,
174957,860032657,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,765775,,,,,,,,,
174980,830046254,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1944239,,,,,,,,242213,-1702026
174980,830046254,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1841504,,,,,,,,,1841504
175002,802023456,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-246730,,,,,,,,,
175002,802023456,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1781733,,,,,,,,,
175293,800192056,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-918700,,,,,,,,,-918700
175293,800192056,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,772108,,,,,,,,,772108
175317,900048556,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,48047,,,,,,,,,
175317,900048556,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,45036,,,,,,,,,
175332,900673670,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,7083,,,39500,39500,,,,39500,46583
175332,900673670,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,10319,,,854,854,,,,854,11173
175383,900033271,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1052137,,,,,,,,,
175383,900033271,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1187796,,,,,,,,,
175391,901214664,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-4374,,,,,,,,,
