Codigo Instancia,Nit,Fecha Corte,Punto Entrada,Se reunió el Máximo Órgano Social para considerar los estados financieros,Valor de las utilidades decretadas en miles de pesos (ejercicio inmediatamente anterior),Razón social de la sociedad,Objeto social principal,Clasificación Industrial Internacional Uniforme Versión 4 A.C,Corte de cuentas según estatutos,Fecha de constitución (Aaaa-Mm-Dd),Fecha de vencimiento (Aaaa-Mm-Dd),Estado actual,Tipo societario,La sociedad es,Dirección de notificación judicial registrada en Cámara de Comercio,Departamento de la dirección de notificación judicial,Ciudad de la dirección de notificación judicial,Dirección del domicilio,Departamento de la dirección del domicilio,Ciudad de la dirección del domicilio,Teléfono del domicilio,Celular corporativo,E-mail de la sociedad,Matricula mercantil número,Domicilio casa matriz sucursal de sociedad extranjera,País del domicilio casa matriz sucursal de sociedad extranjera,La compañía está obligada a tener Revisor fiscal?,El Revisor fiscal pertenece a una firma?,A que firma pertenece el Revisor Fiscal?,Los estados finacieros estan acompañados del dictamen del revisor fiscal?,Concepto del Revisor fiscal en su informe,Estos estados financieros presentan información reexpresada?,La información reexpresada corresponde a:,Reexpresión según normatividad que aplique,"La Entidad posee inversiones en subsidiarias, asociadas y/o negocios conjuntos?"
167762,809007132,12/31/2019,50 NIIF Pymes - Separados,Si,,ROOTT+CO SAS ,"FABRICACION DE PRENDAS DE VESTIR, VENTA MAYOR Y DETAL  DE PRENDAS VESTIR","C1410 - Confección de prendas de vestir, excepto prendas de piel",01. ANUAL,2/29/2000,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,ZN INDUSTRIAL EL PAPAYO ANT CRUZ ROJA,TOLIMA,IBAGUE-TOLIMA,ZN INDUSTRIAL EL PAPAYO ANT CRUZ ROJA ,TOLIMA,IBAGUE-TOLIMA,2770166,3107684598,CONTABILIDAD@KIDS.ROOTTCO.COM,122375,,,Si,No,,,,No,,,Si
167768,900591334,12/31/2019,50 NIIF Pymes - Separados,Si,,SOLOASEO DISTRIBUCIONES SAS,4649,G4649 - Comercio al por mayor de otros utensilios domésticos n.c.p.,01. ANUAL,2/11/2013,3/13/9999,ACTIVA,05. SOCIEDAD EN COMANDITA POR ACCIONES,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 27 SUR  #  29B  -33,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CL 27 SUR # 29B -33,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,4029090,3176574215,MARTHA.PINTO@SOLOASEO.COM,2293141,,,Si,No,,Si,03. LIMPIO,No,,,Si
167789,800249449,12/31/2019,50 NIIF Pymes - Separados,Si,,BAKER TILLY COLOMBIA LTDA,ACTIVIDADES DE CONTABILIDAD Y TENEDURIA DE LIBROS,"M6920 - Actividades de contabilidad, teneduría de libros, auditoría financiera y asesoría tributaria",01. ANUAL,11/21/1994,1/10/2102,ACTIVA,03. SOCIEDAD LIMITADA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 90 11A 41,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CL 90 11A 41,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6167788,3208356022,INFO@BAKERTILLYCOLOMBIA.COM,625717,,,Si,No,,Si,03. LIMPIO,No,,,Si
167808,860000531,12/31/2019,50 NIIF Pymes - Separados,Si,,CUSEZAR SA,"Construcción de obras civiles, prestación de servicios y honorarios ",F4111 - Construcción de edificios residenciales,01. ANUAL,2/18/1956,12/31/2080,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Av Cll 116 No.7 15 Int 2 Piso 16,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,Av Cll 116 No.7 15 Int 2 Piso 16,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6516066,3143206195,comunicaciones@cusezar.com,10540,,,Si,No,,Si,03. LIMPIO,No,,,Si
167824,900330749,12/31/2019,50 NIIF Pymes - Separados,No,,hicha sas,la inversion en toda clase de bienes inmuebles e inmuebles lo mismo que la explotacion de las inversiones con el fin de defender o incrementar el patrimonio social,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,01. ANUAL,12/2/2009,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,calle 79 b 7 35,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,calle 79 b 7 35,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,2102639,3164674828,patriciacaucho@gmail.com,1951946,,,Si,Si,consulaudit group sas,Si,03. LIMPIO,No,,,Si
167833,800111946,12/31/2019,50 NIIF Pymes - Separados,Si,,PRIMESTONE SAS,"Diseño, analisis, ejecuciòn y comercializaciòn de obras de ingenieria y/o arquitectura, al igual que la prestacion de asesorias y consultorias para el desarrollo de los mismos. ","J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",01. ANUAL,11/1/1990,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA 7 N. 156-68 TORRE III OFC 2903,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CRA 7 N. 156-68 TORRE III OFC 2903,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,3563500,3229453932,info@primestone.com,430790,,,Si,Si,DELOITTE AND TOUCHE LTDA,Si,03. LIMPIO,No,,,Si
167861,900190138,12/31/2019,50 NIIF Pymes - Separados,Si,,SEASILK COLOMBIA LTDA,INVERSION Y PARTICIPACION EN TODA CLASE DE SOCIEDADES,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",01. ANUAL,11/22/2007,12/31/2050,ACTIVA,03. SOCIEDAD LIMITADA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA 9 NO. 77-67 OFC 701,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CRA 9 NO. 77-67 OFC 701,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,3174700,3203613347,edgar.garcia@guaicaramo.com,1758591,,,Si,No,,Si,03. LIMPIO,No,,,Si
167863,830108141,12/31/2019,50 NIIF Pymes - Separados,Si,,CUPISA COMERCIALIZADORA S.A.,"DISEÑO, PRODUCCION Y COMERCIALIZACION EN EL MERCADO NACIONAL O DEL EXTERIOR DE PRENDAS DE VESTIR PARA DAMAS, CABALLEROS Y NIÑOS, EXEPTO PIEL.","C1410 - Confección de prendas de vestir, excepto prendas de piel",01. ANUAL,8/15/2002,8/15/2022,ACUERDO DE REORGANIZACION,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA 88A 64D 58,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CRA88 A 64D 58,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,4303030,3106881387,jairo.c@wonderful.com.co,1209885,,,Si,No,,Si,02. CON SALVEDAD,No,,,Si
167884,900797133,12/31/2019,50 NIIF Pymes - Separados,Si,,LE DAHU S.A.S,"La compra, venta, alquiler y administración de bienes inmuebles a cambio de una retribución o por contrata",L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,01. ANUAL,12/4/2014,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA 14 87 45,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CRA 14 87 45,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6918788,3152234013,jazmin@txt.com.co,2525477,,,Si,No,,Si,03. LIMPIO,No,,,Si
167936,890203646,12/31/2019,50 NIIF Pymes - Separados,No,,BOLIO GALVIS S EN C,INVERSION EN FONDOS O DISPONIBILIDADES EN BIENES MUEBLES O INMUEBLES QUE PRODUZCAN RENDIMIENTOS PERIODICOS O RENTAS ,K6613 - Otras actividades relacionadas con el mercado de valores,01. ANUAL,1/24/1972,9/10/2032,ACTIVA,05. SOCIEDAD EN COMANDITA POR ACCIONES,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 34 N 13-42,SANTANDER,BUCARAMANGA-SANTANDER,CALLE 34 N 13-42,SANTANDER,BUCARAMANGA-SANTANDER,6300700,3143600941,auxiliartributaria@vanguardia.com,05-000149-06,,,Si,Si,VILLAMIL AYALA ABOGADOS CONSULTORES Y ASOCIADOS SA,Si,03. LIMPIO,No,,,Si
167955,860004030,12/31/2019,50 NIIF Pymes - Separados,Si,,RB DE COLOMBIA SA,OBRAS DE INGENIERIA CIVIL,F4290 - Construcción de otras obras de ingeniería civil,01. ANUAL,1/9/1963,12/31/2100,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA 14 75 77 OF 701,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CRA 14 75 77 OF 701,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,2102008,3153572345,errebe@cable.net.co,9962,,,Si,Si,ARC CONTADORES Y AUDITORES SAS,Si,03. LIMPIO,No,,,Si
167967,900353434,12/31/2019,50 NIIF Pymes - Separados,Si,,DICHTER NEIRA COLOMBIA SAS,"La sociedad tendrá como objeto principal la investigación de mercado, además de diseñar, conducir y efectuar estudios sobre la conducta del consumidor, así como conducir encuestas de opinión pública, estudios de mercado, estudio de actividades o motivaciones, desarrollar todo tipo de actividades creativas, promociónales, culturales o artísticas, así mismo, podrá realizar cualquier otra actividad económica lícita tanto en Colombia como en el extranjero",M7320 - Estudios de mercado y realización de encuestas de opinión pública,01. ANUAL,4/23/2010,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,cl 76 11 17 piso 8,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,cra 15 95 51 piso 4,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,4321730,3213101032,nfranco@dichter-neira.com,1985049,,,Si,Si,RSM COLOMBIA AUDITORES SAS,Si,03. LIMPIO,No,,,Si
167980,900013134,12/31/2019,50 NIIF Pymes - Separados,Si,,INVERSIONES ISANIC SAS,"Transformación,  comercialización,  mercadeo, importación, exportación de  toda  clase  de  productos  agropecuarios  e  industriales  y  sus derivados,  elaborados,  procesados  o  sin procesar, la incorporación del  proceso  de  los  mismos,  su  almacenamiento  y  la  dotación la infraestructura  necesaria para su acoplo, producción, transformación, industrialización,  comercialización  y  conservación.",K6613 - Otras actividades relacionadas con el mercado de valores,01. ANUAL,3/1/2005,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AV 19 100 59 P2,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,AV 19 100 59 P2,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6761818,3214518841,NACUNA@INMOBILIARIACMB.COM,1456561,,,Si,Si,C.B ASESORES CONTABLES & FINANCIEROS SAS,Si,03. LIMPIO,No,,,Si
168007,900140538,12/31/2019,50 NIIF Pymes - Separados,Si,,NAVAMOR S.A.S.,"Adquisición de bienes con destino al consumo o usod de la sociedad. La adquisición y administración de todo tipo de bienes muebles e inmuebles, tangibles e intangibles, titulos valores en inversiones de todo orden con el fin de mantenerlos o venderlos en cualquier tiempo y obtener de ello un beneficio. La explotacion agrícola y ganandera de todo tipo, sean en bienes muebles o inmuebles, propios o de terceros. Cualquier acto lícito.",L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,01. ANUAL,2/23/2007,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Carrera 25 3 45 Of.229,ANTIOQUIA,MEDELLIN-ANTIOQUIA,Carrera 25 3 45 Of.229,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4182824,3113390093,navarrovirgi@gmail.com,21-377722-12,,,Si,Si,Gerencia y Control S.A.S.,Si,03. LIMPIO,No,,,Si
168035,900495930,12/31/2019,50 NIIF Pymes - Separados,Si,30703,BRITT COLOMBIA SAS,COMERCIALIZACION DE PRODUCTOS ALIMENTICIOS RETAIL.,"G4724 - Comercio al por menor de bebidas y productos del tabaco, en establecimientos especializados",01. ANUAL,1/31/2012,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 23 # 116 - 31 BG 16,BOGOTA D.C.,FONTIBON-BOGOTA D.C.,CALLE 23 # 116 - 31 BG 16,BOGOTA D.C.,FONTIBON-BOGOTA D.C.,3907337,3175479308,finanzascolombia@morphotr.com,2176332,,,Si,Si,L&Q  REVISORES FISCALES AUDITORES EXTERNOS S.A.S.,Si,03. LIMPIO,No,,,Si
168048,890906924,12/31/2019,50 NIIF Pymes - Separados,No,,AP S.A.S.,"La sociedad podra realizar cualquier actividad comercial y civil licita, dentro y fuera del territorio nacional.",L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,01. ANUAL,4/8/1969,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Carrera 27 20c sur 350,ANTIOQUIA,MEDELLIN-ANTIOQUIA,Cr 27 20C sur 350,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3139531,3113676012,aurelio.piedrahita@outlook.comm,21-214919-12,,,Si,No,,Si,03. LIMPIO,No,,,Si
168086,900840932,12/31/2019,50 NIIF Pymes - Separados,Si,,PLEXA HOLDING SAS,Actividades de inversion,M7010 - Actividades de administración empresarial,01. ANUAL,3/24/2015,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Calle 113 No. 7 - 21 Torre A Of. 903,BOGOTA D.C.,USAQUEN-BOGOTA D.C.,Calle 113 No. 7 - 21 Torre A Of. 903,BOGOTA D.C.,USAQUEN-BOGOTA D.C.,6292026,3208301233,Plexaholding@hotmail.com,2563556,,,Si,Si,Gallo y Gallo Contadores SAS,Si,03. LIMPIO,Si,1. Modificación información corte anterior,,Si
168094,860069841,12/31/2019,50 NIIF Pymes - Separados,No,,INVERSIONES GSF LTDA,ARRENDAMIENTO BIENES INMUEBLES,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,01. ANUAL,9/3/2004,12/21/2056,ACTIVA,03. SOCIEDAD LIMITADA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AV 9 110 51 AP 502,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,AV 9 110 51 AP 502,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,2149530,3164729966,jsuarezo@yahoo.com,1423188,,,Si,No,,Si,03. LIMPIO,No,,,Si
168139,900165132,12/31/2019,50 NIIF Pymes - Separados,Si,,GESTIN SAS,ACTIVIDADES INMOBILIARIAS,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,01. ANUAL,6/26/2007,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 71 17 40,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CL 71 17 40,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6069470,3134984327,diana.amezquita@gestin.co,1719860,,,Si,No,,Si,03. LIMPIO,No,,,Si
168173,860062439,12/31/2019,50 NIIF Pymes - Separados,Si,,PROYECTOS Y DISENOS SAS,CONSULTORIA EN DISENO Y CALCULO ESTRUCTURAL,M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,01. ANUAL,3/21/1980,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA 19A 84 14 P7,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CRA 19 A 84 14 P7,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,5300660,3154000227,contablidad@pyd.com.co,133664,,,Si,No,,Si,03. LIMPIO,No,,,Si
168201,860027548,12/31/2019,50 NIIF Pymes - Separados,Si,,MONTOYA CABALLERO PROMOTORA DE INVERSIONES SAN CAYETANO PROINCAL S EN C ,"CONSISTIRA EN LA EXPLOTACION DE LAS ACTIVIDADES AGRICOLAS Y PECUARIAS, COMPRA IMPORTACION VENTA EXPORTACION DE TODA CLASE DE GANADOS PRODUCTOS O FRUTOS AGRICOLAS  PLANTACION DE BOSQUES Y BENEFICIO DE LOS MISMOS REPRESENTACION DE MAQUINARIA AGRICOLA  E INDUSTRIAL EXPLOTACION Y COMERCIALIZACION  DE MINAS LA INVERSION EN TODA CLASE DE BIENES MUEBLES E INMUEBLES SEAN URBANOS O RURALES  Y LA ADMINISTRACION DE LOS MISMOS  "" ",N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,01. ANUAL,3/3/1970,3/3/2050,ACTIVA,04. SOCIEDAD EN COMANDITA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA 11A 90 16 OF 602,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CRA  11A 90 16 OF 602,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6109801,3102203266,contabilidad@CIEMCO.COM,19560,,,Si,Si,HINCAPIE ASOCIADOS LTDA,Si,03. LIMPIO,No,,,Si
168208,900060537,12/31/2019,50 NIIF Pymes - Separados,Si,,MOTOCENTRO HONDA S.A.,COMPRA Y VENTA DE MOTOCICLETAS NACIONALES Y EXTRANJERAS,"G4641 - Comercio al por mayor de productos textiles, productos confeccionados para uso doméstico",01. ANUAL,12/26/2005,12/26/2025,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 12 12 99,CORDOBA,MONTELIBANO-CORDOBA,CL 12 12 99,CORDOBA,MONTELIBANO-CORDOBA,7721302,3116964433,luciazupe@hotmail.com,80469,,,Si,No,,Si,03. LIMPIO,No,,,Si
168228,890943038,12/31/2019,50 NIIF Pymes - Separados,Si,,ALBERTO OCHOA Y CIA LTDA,"Comercio al por menor de combustibles, lubricantes, llantas, repuestos para vehículos ",G4731 - Comercio al por menor de combustible para automotores,01. ANUAL,12/30/1986,12/30/2050,ACTIVA,03. SOCIEDAD LIMITADA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Transv 78 Nro 65-218,ANTIOQUIA,MEDELLIN-ANTIOQUIA,Transv 78 Nro 65-218,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4448888,3127825949,gochoa@rapidoochoa.com,21-105034-3,,,Si,No,,Si,03. LIMPIO,No,,,Si
168269,830133132,12/31/2019,50 NIIF Pymes - Separados,Si,,INCENTIVES SAS,"DISEÑO, EJECUCION Y ADMINISTRACION DE ESTRATEGIAS BASADAS EN PLANES Y PROGRAMAS DE INCENTIVOS",M7020 - Actividades de consultaría de gestión,01. ANUAL,5/1/2004,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 11B 99 25 PISO 9 OF 120,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CR 11B 99 25 PISO 9 OF 120,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6044800,3104262044,olga.jimenez@gluky.com,1330740,,,Si,No,,Si,03. LIMPIO,Si,1. Modificación información corte anterior,,Si
168271,800043728,12/31/2019,50 NIIF Pymes - Separados,Si,,SERFINCO LIMITADA,"LA INVERSION DE CAPITAL PARA LA PRESTACION DE SERVICIOS DE ASESORIA Y CONSULTORIA FINANCIERA, TECNOLOGICA, ECONOMICA, INDUSTRIAL O COMERCIAL PARA LA ELABORACION Y EJECUCION DE TODO TIPO DE PROYECTOS. ",L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,01. ANUAL,8/24/1988,8/24/2030,ACTIVA,03. SOCIEDAD LIMITADA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 90 11A 34 OF 308-309,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CL 90 11A 34 OF 308-309,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6167737,3208037339,SERFINCOLTDA@OUTLOOK.COM,343322,,,Si,No,,Si,03. LIMPIO,No,,,Si
168279,824004532,12/31/2019,50 NIIF Pymes - Separados,No,,INVERSIONES HERNANDEZ LOPEZ S EN C,GANADERIA,A0141 - Cría de ganado bovino y bufalino,01. ANUAL,3/19/2002,3/18/2022,ACTIVA,04. SOCIEDAD EN COMANDITA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CARRERA 7 N 7-18 PISO 2,CESAR,VALLEDUPAR-CESAR,CARRERA 7 N 7-18 PISO 2,CESAR,VALLEDUPAR-CESAR,5807245,3126964573,inversioneshernandezlopezsenc@hotmail.com,63286,,,Si,No,,Si,03. LIMPIO,No,,,Si
168282,801004232,12/31/2019,50 NIIF Pymes - Separados,Si,,ARQUITECTURA CIVIL SAS,"CONSTRUCCION DE CASAS, APARTAMENTOS Y LOCALES PARA LA VENTA",F4111 - Construcción de edificios residenciales,01. ANUAL,1/16/2003,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 14 No 12-33 LOCAL A EDIFICIO CENTRO EMPRESARIAL DEL QUINDIO EDEQ SA ESP,QUINDIO,ARMENIA-QUINDIO,CALLE 14 No 12-33 LOCAL A EDIFICIO CENTRO EMPRESARIAL DEL QUINDIO EDEQ SA ESP,QUINDIO,ARMENIA-QUINDIO,7498364,3113580986,gerencia@arquitecturacivil.com ,121773,,,Si,No,,Si,03. LIMPIO,No,,,Si
168292,808003827,12/31/2019,50 NIIF Pymes - Separados,No,,SERVIMED SAS,"Actividades de hospitales y clínicas, con internación","Q8610 - Actividades de hospitales y clínicas, con internación",01. ANUAL,1/27/2004,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 8 25 -34,CUNDINAMARCA,LA-MESA-CUNDINAMARCA,CL 8 25 - 34,CUNDINAMARCA,LA-MESA-CUNDINAMARCA,5788570,3214435940,imaditeq@gmail.com,38775,,,Si,Si,ASESORIAS CONTABLES Y FINANCIERAS LTDA,Si,03. LIMPIO,No,,,Si
168322,900770349,12/31/2019,50 NIIF Pymes - Separados,Si,,T-CARIBE HOLDINGS SAS,INVERSIONES EN SOCIEDADES O ACTIVOS RELACIONADOS CON EL RANSPORTE MASIVO DE PASAJEROS,M7020 - Actividades de consultaría de gestión,01. ANUAL,9/16/2014,9/16/2099,ACTIVA,06. COLECTIVA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 7 75 66 OF 702,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CR 7 75 66 OF ,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,3162070,3114500905,CONSUELOGUAQUETA@ASHMOREGROUP.COM.CO} ,2498692,,,Si,Si,ASESORES Y CONSULTORES DE GERENCIA S.A.S. ,Si,03. LIMPIO,Si,1. Modificación información corte anterior,,Si
168365,806005340,12/31/2019,50 NIIF Pymes - Separados,Si,,EQUIPOS Y CARGA SA,CONSTRUCCION DE OBRAS DE INGENIERIA CIVIL,F4290 - Construcción de otras obras de ingeniería civil,01. ANUAL,6/6/1998,3/13/2056,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,K 56 11 A 160 LOTE 1,BOLIVAR,CARTAGENA-BOLIVAR,K 56 11 A 160 LOTE 1,BOLIVAR,CARTAGENA-BOLIVAR,6698519,3107063940,meviconsa@gmail.com,09-133733-04,,,Si,No,,Si,03. LIMPIO,No,,,Si
168371,860520741,12/31/2019,50 NIIF Pymes - Separados,Si,,iINVERSIONES JDN SAS,ASESORAR A SOCIEDADES,M7020 - Actividades de consultaría de gestión,01. ANUAL,7/26/1984,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 7  71 21 TO A  PI  13,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CR  7  71 21 TO A PI 13,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,3269000,3124820302,contabilidad@jensadiscover.com,2293334,,,Si,No,,Si,03. LIMPIO,No,,,Si
168374,900592369,12/31/2019,50 NIIF Pymes - Separados,Si,,QUIRONPREVENCION COLOMBIA SAS,PRESTACION DE SERVICIOS PROFESIONALES EN ASESORIA Y CONSULTORIA EN PREVENCION DE RIESGO LABORAL Y SALUD EN EL TRABAJO,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",01. ANUAL,2/13/2013,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 99 # 13 A  -30 PISO 10,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CALLE 99 # 13 A - 30 PISO 10,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6361394,3183732687,jenny_lizcano@prevencionfremap.com,2293647,,,Si,No,,Si,03. LIMPIO,No,,,Si
168387,900203545,12/31/2019,50 NIIF Pymes - Separados,No,,GRUPO INVERSIONISTA SH SAS,CRIA DE GANADO BOVINO Y BUFALINO,A0141 - Cría de ganado bovino y bufalino,01. ANUAL,2/8/2008,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 7 SUR 42 70 OF 1011,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CALLE 7 SUR 42 70 OF 1011,ANTIOQUIA,MEDELLIN-ANTIOQUIA,5200810,3148921693,tramites@isant.co,21-393587-12,,,Si,No,,Si,03. LIMPIO,Si,1. Modificación información corte anterior,,Si
168497,900015842,12/31/2019,50 NIIF Pymes - Separados,No,,SOCIEDAD CONSTRUCTORA SANTA BARBARA REAL SAS,CONSTRUCCION DE EDIIFICIOS RESIDENCIALES,F4290 - Construcción de otras obras de ingeniería civil,01. ANUAL,3/15/2005,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CARRERA 7 23 50,BOYACA,TUNJA-BOYACA,CARRERA 7 23 50,BOYACA,TUNJA-BOYACA,7422364,3107992012,CONSTRUCTORASANTABARBARAREAL@GMAIL.COM,77920,,,Si,No,,Si,03. LIMPIO,No,,,Si
